invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
154-87-7367,giza,naypyitaw,normal,male,home and lifestyle,65.26,8,26.104,548.184,15-03-2019,2:04:00 PM,ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,giza,naypyitaw,member,male,fashion accessories,52.35,1,2.6175,54.9675,02-12-2019,5:49:00 PM,cash,52.35,4.761904762,2.6175,4.0
608-05-3804,cairo,mandalay,member,male,electronic accessories,39.75,1,1.9875,41.7375,25-02-2019,8:19:00 PM,cash,39.75,4.761904762,1.9875,6.1
448-61-3783,alex,yangon,normal,female,electronic accessories,90.02,8,36.008,756.168,21-03-2019,4:08:00 PM,credit card,720.16,4.761904762,36.008,4.5
761-49-0439,cairo,mandalay,member,female,electronic accessories,12.1,8,4.84,101.64,19-01-2019,10:17:00 AM,ewallet,96.8,4.761904762,4.84,8.6
490-95-0021,cairo,mandalay,member,female,food and beverages,33.21,10,16.605,348.705,01-08-2019,2:25:00 PM,ewallet,332.1,4.761904762,16.605,6.0
115-38-7388,giza,naypyitaw,member,female,fashion accessories,10.18,8,4.072,85.512,30-03-2019,12:51:00 PM,credit card,81.44,4.761904762,4.072,9.5
311-13-6971,cairo,mandalay,member,male,sports and travel,31.99,10,15.995,335.895,20-02-2019,3:18:00 PM,credit card,319.9,4.761904762,15.995,9.9
291-55-6563,alex,yangon,member,female,home and lifestyle,34.42,6,10.326,216.846,30-03-2019,12:45:00 PM,ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,alex,yangon,member,female,food and beverages,83.34,2,8.334,175.014,19-03-2019,1:37:00 PM,cash,166.68,4.761904762,8.334,7.6
460-93-5834,alex,yangon,normal,male,sports and travel,45.58,7,15.953,335.013,13-01-2019,10:03:00 AM,cash,319.06,4.761904762,15.953,5.0
325-89-4209,alex,yangon,member,male,food and beverages,87.9,1,4.395,92.295,02-05-2019,7:42:00 PM,ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,alex,yangon,member,female,electronic accessories,73.47,10,36.735,771.435,23-03-2019,1:14:00 PM,ewallet,734.7,4.761904762,36.735,9.5
137-74-8729,giza,naypyitaw,normal,female,fashion accessories,12.19,8,4.876,102.396,13-03-2019,12:47:00 PM,ewallet,97.52,4.761904762,4.876,6.8
880-46-5796,alex,yangon,member,male,sports and travel,76.92,10,38.46,807.66,17-03-2019,7:53:00 PM,ewallet,769.2,4.761904762,38.46,5.6
389-70-2397,giza,naypyitaw,normal,female,health and beauty,83.66,5,20.915,439.215,21-02-2019,10:26:00 AM,cash,418.3,4.761904762,20.915,7.2
114-35-5271,cairo,mandalay,normal,female,electronic accessories,57.91,8,23.164,486.444,02-07-2019,3:06:00 PM,cash,463.28,4.761904762,23.164,8.1
607-76-6216,giza,naypyitaw,member,female,fashion accessories,92.49,5,23.1225,485.5725,03-02-2019,4:35:00 PM,credit card,462.45,4.761904762,23.1225,8.6
715-20-1673,cairo,mandalay,normal,male,electronic accessories,28.38,5,7.095,148.995,03-06-2019,8:57:00 PM,cash,141.9,4.761904762,7.095,9.4
811-35-1094,cairo,mandalay,member,male,electronic accessories,50.45,6,15.135,317.835,02-06-2019,3:16:00 PM,credit card,302.7,4.761904762,15.135,8.9
699-88-1972,cairo,mandalay,normal,male,health and beauty,99.16,8,39.664,832.944,28-01-2019,5:47:00 PM,credit card,793.28,4.761904762,39.664,4.2
781-84-8059,giza,naypyitaw,normal,male,fashion accessories,60.74,7,21.259,446.439,18-01-2019,4:23:00 PM,ewallet,425.18,4.761904762,21.259,5.0
409-49-6995,giza,naypyitaw,member,female,food and beverages,47.27,6,14.181,297.801,02-05-2019,10:17:00 AM,cash,283.62,4.761904762,14.181,8.8
725-54-0677,giza,naypyitaw,member,male,health and beauty,85.6,7,29.96,629.16,03-02-2019,1:50:00 PM,cash,599.2,4.761904762,29.96,5.3
146-09-5432,alex,yangon,member,male,food and beverages,35.04,9,15.768,331.128,02-09-2019,7:17:00 PM,ewallet,315.36,4.761904762,15.768,4.6
377-79-7592,giza,naypyitaw,member,female,electronic accessories,44.84,9,20.178,423.738,14-01-2019,2:00:00 PM,credit card,403.56,4.761904762,20.178,7.5
509-10-0516,cairo,mandalay,normal,male,home and lifestyle,45.97,4,9.194,193.074,02-09-2019,12:02:00 PM,ewallet,183.88,4.761904762,9.194,5.1
595-94-9924,alex,yangon,member,female,health and beauty,27.73,5,6.9325,145.5825,26-03-2019,8:21:00 PM,credit card,138.65,4.761904762,6.9325,4.2
865-41-9075,alex,yangon,normal,male,food and beverages,11.53,7,4.0355,84.7455,28-01-2019,5:35:00 PM,cash,80.71,4.761904762,4.0355,8.1
545-07-8534,giza,naypyitaw,normal,female,health and beauty,58.32,2,5.832,122.472,14-02-2019,12:42:00 PM,ewallet,116.64,4.761904762,5.832,6.0
118-62-1812,giza,naypyitaw,member,female,home and lifestyle,78.38,4,15.676,329.196,24-03-2019,5:56:00 PM,cash,313.52,4.761904762,15.676,7.9
450-42-3339,giza,naypyitaw,normal,male,health and beauty,84.61,10,42.305,888.405,02-09-2019,6:58:00 PM,credit card,846.1,4.761904762,42.305,8.8
851-98-3555,cairo,mandalay,normal,female,health and beauty,82.88,5,20.72,435.12,24-03-2019,2:08:00 PM,credit card,414.4,4.761904762,20.72,6.6
186-71-5196,alex,yangon,member,female,food and beverages,79.54,2,7.954,167.034,27-03-2019,4:30:00 PM,ewallet,159.08,4.761904762,7.954,6.2
624-01-8356,cairo,mandalay,normal,female,home and lifestyle,49.01,10,24.505,514.605,27-01-2019,10:44:00 AM,credit card,490.1,4.761904762,24.505,4.2
313-66-9943,cairo,mandalay,member,female,food and beverages,29.15,3,4.3725,91.8225,27-03-2019,8:29:00 PM,credit card,87.45,4.761904762,4.3725,7.3
151-27-8496,giza,naypyitaw,normal,female,electronic accessories,56.13,4,11.226,235.746,19-01-2019,11:43:00 AM,ewallet,224.52,4.761904762,11.226,8.6
453-33-6436,alex,yangon,normal,female,home and lifestyle,93.12,8,37.248,782.208,02-07-2019,10:09:00 AM,cash,744.96,4.761904762,37.248,6.8
522-57-8364,alex,yangon,member,male,fashion accessories,51.34,8,20.536,431.256,31-01-2019,10:00:00 AM,ewallet,410.72,4.761904762,20.536,7.6
459-45-2396,alex,yangon,member,female,food and beverages,99.6,3,14.94,313.74,25-02-2019,6:45:00 PM,cash,298.8,4.761904762,14.94,5.8
717-96-4189,giza,naypyitaw,normal,female,electronic accessories,35.49,6,10.647,223.587,02-02-2019,12:40:00 PM,cash,212.94,4.761904762,10.647,4.1
722-13-2115,giza,naypyitaw,member,male,sports and travel,42.85,1,2.1425,44.9925,14-03-2019,3:36:00 PM,credit card,42.85,4.761904762,2.1425,9.3
749-81-8133,alex,yangon,normal,female,fashion accessories,94.67,4,18.934,397.614,03-11-2019,12:04:00 PM,cash,378.68,4.761904762,18.934,6.8
777-67-2495,cairo,mandalay,normal,male,home and lifestyle,68.97,3,10.3455,217.2555,22-02-2019,11:26:00 AM,ewallet,206.91,4.761904762,10.3455,8.7
636-98-3364,cairo,mandalay,member,female,electronic accessories,26.26,3,3.939,82.719,03-02-2019,12:36:00 PM,ewallet,78.78,4.761904762,3.939,6.3
246-55-6923,giza,naypyitaw,member,female,home and lifestyle,35.79,9,16.1055,338.2155,03-10-2019,3:06:00 PM,credit card,322.11,4.761904762,16.1055,5.1
181-82-6255,cairo,mandalay,normal,female,home and lifestyle,16.37,6,4.911,103.131,02-08-2019,10:58:00 AM,cash,98.22,4.761904762,4.911,7.0
838-02-1821,giza,naypyitaw,member,female,home and lifestyle,12.73,2,1.273,26.733,22-02-2019,12:10:00 PM,credit card,25.46,4.761904762,1.273,5.2
887-42-0517,giza,naypyitaw,normal,female,sports and travel,83.14,7,29.099,611.079,01-10-2019,10:31:00 AM,credit card,581.98,4.761904762,29.099,6.6
457-12-0244,giza,naypyitaw,member,female,sports and travel,35.22,6,10.566,221.886,14-03-2019,1:49:00 PM,ewallet,211.32,4.761904762,10.566,6.5
226-34-0034,cairo,mandalay,normal,female,electronic accessories,13.78,4,2.756,57.876,01-10-2019,11:10:00 AM,ewallet,55.12,4.761904762,2.756,9.0
321-49-7382,cairo,mandalay,member,male,sports and travel,88.31,1,4.4155,92.7255,15-02-2019,5:38:00 PM,credit card,88.31,4.761904762,4.4155,5.2
397-25-8725,alex,yangon,member,female,health and beauty,39.62,9,17.829,374.409,13-01-2019,5:54:00 PM,credit card,356.58,4.761904762,17.829,6.8
431-66-2305,cairo,mandalay,normal,female,electronic accessories,88.25,9,39.7125,833.9625,15-02-2019,8:51:00 PM,credit card,794.25,4.761904762,39.7125,7.6
825-94-5922,cairo,mandalay,normal,male,sports and travel,25.31,2,2.531,53.151,03-02-2019,7:26:00 PM,ewallet,50.62,4.761904762,2.531,7.2
641-62-7288,cairo,mandalay,normal,male,home and lifestyle,99.92,6,29.976,629.496,24-03-2019,1:33:00 PM,ewallet,599.52,4.761904762,29.976,7.1
756-93-1854,giza,naypyitaw,member,female,fashion accessories,83.35,2,8.335,175.035,02-02-2019,2:05:00 PM,credit card,166.7,4.761904762,8.335,9.5
243-55-8457,alex,yangon,normal,female,food and beverages,74.44,10,37.22,781.62,27-02-2019,11:40:00 AM,ewallet,744.4,4.761904762,37.22,5.1
458-10-8612,giza,naypyitaw,normal,male,health and beauty,64.08,7,22.428,470.988,20-01-2019,12:27:00 PM,ewallet,448.56,4.761904762,22.428,7.6
501-61-1753,cairo,mandalay,normal,female,home and lifestyle,63.15,6,18.945,397.845,01-03-2019,8:24:00 PM,ewallet,378.9,4.761904762,18.945,9.8
235-06-8510,giza,naypyitaw,member,male,home and lifestyle,85.72,3,12.858,270.018,24-01-2019,8:59:00 PM,ewallet,257.16,4.761904762,12.858,5.1
433-08-7822,giza,naypyitaw,normal,female,health and beauty,78.89,7,27.6115,579.8415,01-05-2019,7:48:00 PM,ewallet,552.23,4.761904762,27.6115,7.5
361-85-2571,alex,yangon,normal,female,sports and travel,89.48,5,22.37,469.77,30-03-2019,10:18:00 AM,cash,447.4,4.761904762,22.37,7.4
131-70-8179,alex,yangon,member,female,health and beauty,92.09,3,13.8135,290.0835,17-02-2019,4:27:00 PM,cash,276.27,4.761904762,13.8135,4.2
500-02-2261,giza,naypyitaw,normal,female,food and beverages,57.29,6,17.187,360.927,21-03-2019,5:04:00 PM,ewallet,343.74,4.761904762,17.187,5.9
720-72-2436,alex,yangon,normal,male,food and beverages,66.52,4,13.304,279.384,03-02-2019,6:14:00 PM,ewallet,266.08,4.761904762,13.304,6.9
702-83-5291,giza,naypyitaw,member,male,fashion accessories,99.82,9,44.919,943.299,27-03-2019,10:43:00 AM,cash,898.38,4.761904762,44.919,6.6
809-69-9497,alex,yangon,normal,female,home and lifestyle,45.68,10,22.84,479.64,19-01-2019,7:30:00 PM,ewallet,456.8,4.761904762,22.84,5.7
449-16-6770,alex,yangon,normal,male,health and beauty,50.79,5,12.6975,266.6475,19-02-2019,2:53:00 PM,credit card,253.95,4.761904762,12.6975,5.3
333-23-2632,alex,yangon,member,male,health and beauty,10.08,7,3.528,74.088,28-03-2019,8:14:00 PM,cash,70.56,4.761904762,3.528,4.2
489-82-1237,alex,yangon,normal,female,electronic accessories,93.88,7,32.858,690.018,01-05-2019,11:51:00 AM,credit card,657.16,4.761904762,32.858,7.3
859-97-6048,giza,naypyitaw,member,male,electronic accessories,84.25,2,8.425,176.925,26-03-2019,2:13:00 PM,credit card,168.5,4.761904762,8.425,5.3
676-10-2200,cairo,mandalay,member,male,fashion accessories,53.78,1,2.689,56.469,02-03-2019,8:13:00 PM,ewallet,53.78,4.761904762,2.689,4.7
373-88-1424,giza,naypyitaw,member,male,home and lifestyle,35.81,5,8.9525,188.0025,02-06-2019,6:44:00 PM,ewallet,179.05,4.761904762,8.9525,7.9
365-16-4334,cairo,mandalay,normal,female,food and beverages,26.43,8,10.572,222.012,24-02-2019,2:26:00 PM,ewallet,211.44,4.761904762,10.572,8.9
503-21-4385,cairo,mandalay,member,male,health and beauty,39.91,3,5.9865,125.7165,21-02-2019,12:40:00 PM,ewallet,119.73,4.761904762,5.9865,9.3
305-89-2768,cairo,mandalay,member,female,home and lifestyle,21.9,3,3.285,68.985,01-09-2019,6:43:00 PM,ewallet,65.7,4.761904762,3.285,4.7
574-80-1489,cairo,mandalay,member,female,food and beverages,62.85,4,12.57,263.97,25-02-2019,1:22:00 PM,ewallet,251.4,4.761904762,12.57,8.7
784-08-0310,giza,naypyitaw,member,female,food and beverages,21.04,4,4.208,88.368,13-01-2019,1:58:00 PM,cash,84.16,4.761904762,4.208,7.6
200-40-6154,cairo,mandalay,member,male,home and lifestyle,65.91,6,19.773,415.233,02-09-2019,11:45:00 AM,cash,395.46,4.761904762,19.773,5.7
846-10-0341,alex,yangon,normal,female,fashion accessories,42.57,7,14.8995,312.8895,01-06-2019,11:51:00 AM,cash,297.99,4.761904762,14.8995,6.8
577-34-7579,giza,naypyitaw,member,male,food and beverages,50.49,9,22.7205,477.1305,01-10-2019,5:16:00 PM,cash,454.41,4.761904762,22.7205,5.4
430-02-3888,cairo,mandalay,normal,male,electronic accessories,46.02,6,13.806,289.926,02-07-2019,3:55:00 PM,cash,276.12,4.761904762,13.806,7.1
867-47-1948,giza,naypyitaw,normal,female,home and lifestyle,15.8,10,7.9,165.9,01-09-2019,12:07:00 PM,cash,158.0,4.761904762,7.9,7.8
384-59-6655,alex,yangon,member,female,food and beverages,98.66,9,44.397,932.337,19-02-2019,3:07:00 PM,cash,887.94,4.761904762,44.397,8.4
256-58-3609,giza,naypyitaw,member,male,fashion accessories,91.98,1,4.599,96.579,18-03-2019,3:29:00 PM,cash,91.98,4.761904762,4.599,9.8
324-92-3863,alex,yangon,member,male,electronic accessories,20.89,2,2.089,43.869,02-05-2019,6:45:00 PM,cash,41.78,4.761904762,2.089,9.8
593-08-5916,alex,yangon,normal,female,fashion accessories,15.5,1,0.775,16.275,19-03-2019,3:23:00 PM,credit card,15.5,4.761904762,0.775,7.4
364-34-2972,giza,naypyitaw,member,male,electronic accessories,96.82,3,14.523,304.983,30-03-2019,8:37:00 PM,cash,290.46,4.761904762,14.523,6.7
794-42-3736,cairo,mandalay,normal,male,food and beverages,33.33,2,3.333,69.993,26-01-2019,2:41:00 PM,credit card,66.66,4.761904762,3.333,6.4
172-42-8274,cairo,mandalay,normal,female,electronic accessories,38.27,2,3.827,80.367,03-02-2019,6:18:00 PM,credit card,76.54,4.761904762,3.827,5.8
558-60-5016,alex,yangon,normal,female,home and lifestyle,33.3,9,14.985,314.685,03-04-2019,3:27:00 PM,ewallet,299.7,4.761904762,14.985,7.2
195-06-0432,alex,yangon,member,male,home and lifestyle,81.01,3,12.1515,255.1815,13-01-2019,12:55:00 PM,credit card,243.03,4.761904762,12.1515,9.3
605-03-2706,alex,yangon,normal,female,health and beauty,15.8,3,2.37,49.77,25-03-2019,6:02:00 PM,cash,47.4,4.761904762,2.37,9.5
214-30-2776,cairo,mandalay,member,female,electronic accessories,34.49,5,8.6225,181.0725,03-11-2019,7:44:00 PM,credit card,172.45,4.761904762,8.6225,9.0
746-04-1077,cairo,mandalay,member,female,food and beverages,84.63,10,42.315,888.615,01-01-2019,11:36:00 AM,credit card,846.3,4.761904762,42.315,9.0
448-34-8700,cairo,mandalay,member,male,home and lifestyle,36.91,7,12.9185,271.2885,02-10-2019,1:51:00 PM,ewallet,258.37,4.761904762,12.9185,6.7
452-04-8808,cairo,mandalay,normal,male,electronic accessories,87.08,7,30.478,640.038,26-01-2019,3:17:00 PM,cash,609.56,4.761904762,30.478,5.5
531-56-4728,alex,yangon,normal,male,home and lifestyle,80.08,3,12.012,252.252,02-11-2019,3:29:00 PM,cash,240.24,4.761904762,12.012,5.4
744-82-9138,giza,naypyitaw,normal,male,fashion accessories,86.13,2,8.613,180.873,02-07-2019,5:59:00 PM,cash,172.26,4.761904762,8.613,8.2
883-69-1285,cairo,mandalay,member,male,fashion accessories,49.92,2,4.992,104.832,03-06-2019,11:55:00 AM,credit card,99.84,4.761904762,4.992,7.0
221-25-5073,alex,yangon,normal,female,food and beverages,74.66,4,14.932,313.572,03-04-2019,10:39:00 AM,cash,298.64,4.761904762,14.932,8.5
518-71-6847,cairo,mandalay,member,male,food and beverages,26.6,6,7.98,167.58,26-02-2019,3:10:00 PM,ewallet,159.6,4.761904762,7.98,4.9
156-20-0370,cairo,mandalay,normal,female,electronic accessories,25.45,1,1.2725,26.7225,03-10-2019,6:10:00 PM,credit card,25.45,4.761904762,1.2725,5.1
151-33-7434,cairo,mandalay,normal,female,food and beverages,67.77,1,3.3885,71.1585,02-04-2019,8:43:00 PM,credit card,67.77,4.761904762,3.3885,6.5
728-47-9078,giza,naypyitaw,member,male,food and beverages,59.59,4,11.918,250.278,19-01-2019,12:46:00 PM,cash,238.36,4.761904762,11.918,9.8
809-46-1866,alex,yangon,normal,male,health and beauty,58.15,4,11.63,244.23,23-01-2019,5:44:00 PM,cash,232.6,4.761904762,11.63,8.4
139-32-4183,alex,yangon,member,female,sports and travel,97.48,9,43.866,921.186,14-03-2019,2:19:00 PM,ewallet,877.32,4.761904762,43.866,7.4
148-41-7930,giza,naypyitaw,normal,male,health and beauty,99.96,7,34.986,734.706,23-01-2019,10:33:00 AM,cash,699.72,4.761904762,34.986,6.1
189-40-5216,giza,naypyitaw,normal,male,electronic accessories,96.37,7,33.7295,708.3195,01-09-2019,11:40:00 AM,cash,674.59,4.761904762,33.7295,6.0
374-38-5555,cairo,mandalay,normal,female,fashion accessories,63.71,5,15.9275,334.4775,02-07-2019,7:30:00 PM,ewallet,318.55,4.761904762,15.9275,8.5
764-44-8999,cairo,mandalay,normal,female,health and beauty,14.76,2,1.476,30.996,18-02-2019,2:42:00 PM,ewallet,29.52,4.761904762,1.476,4.3
552-44-5977,cairo,mandalay,member,male,health and beauty,62.0,8,24.8,520.8,01-03-2019,7:08:00 PM,credit card,496.0,4.761904762,24.8,6.2
267-62-7380,giza,naypyitaw,member,male,electronic accessories,82.34,10,41.17,864.57,29-03-2019,7:12:00 PM,ewallet,823.4,4.761904762,41.17,4.3
430-53-4718,cairo,mandalay,member,male,health and beauty,75.37,8,30.148,633.108,28-01-2019,3:46:00 PM,credit card,602.96,4.761904762,30.148,8.4
886-18-2897,alex,yangon,normal,female,food and beverages,56.56,5,14.14,296.94,22-03-2019,7:06:00 PM,credit card,282.8,4.761904762,14.14,4.5
602-16-6955,cairo,mandalay,normal,female,sports and travel,76.6,10,38.3,804.3,24-01-2019,6:10:00 PM,ewallet,766.0,4.761904762,38.3,6.0
745-74-0715,alex,yangon,normal,male,electronic accessories,58.03,2,5.803,121.863,03-10-2019,8:46:00 PM,ewallet,116.06,4.761904762,5.803,8.8
690-01-6631,cairo,mandalay,normal,male,fashion accessories,17.49,10,8.745,183.645,22-02-2019,6:35:00 PM,ewallet,174.9,4.761904762,8.745,6.6
652-49-6720,giza,naypyitaw,member,female,electronic accessories,60.95,1,3.0475,63.9975,18-02-2019,11:40:00 AM,ewallet,60.95,4.761904762,3.0475,5.9
233-67-5758,giza,naypyitaw,normal,male,health and beauty,40.35,1,2.0175,42.3675,29-01-2019,1:46:00 PM,ewallet,40.35,4.761904762,2.0175,6.2
303-96-2227,cairo,mandalay,normal,female,home and lifestyle,97.38,10,48.69,1022.49,03-02-2019,5:16:00 PM,ewallet,973.8,4.761904762,48.69,4.4
727-02-1313,alex,yangon,member,male,food and beverages,31.84,1,1.592,33.432,02-09-2019,1:22:00 PM,cash,31.84,4.761904762,1.592,7.7
347-56-2442,alex,yangon,normal,male,home and lifestyle,65.82,1,3.291,69.111,22-02-2019,3:33:00 PM,cash,65.82,4.761904762,3.291,4.1
849-09-3807,alex,yangon,member,female,fashion accessories,88.34,7,30.919,649.299,18-02-2019,1:28:00 PM,cash,618.38,4.761904762,30.919,6.6
